Serial number of record,ID,Instrument,Prize,Px_fill,Side,Volume init,Volume fill,Date,Status,Note,Tag
1308,0xf81,EURCHF ,1.08,1.137, Sell,653000,0,2021-02-02 00:59:49.104,Done, Soil  Oil diamond Ore, tag6 tag8 tag1 tag8
3091,0x1577,GBRJPY ,143.61,144.4,Buy,904000,0,2021-02-02 00:59:50.899, Cansel,Bercut Oil OreWheat , tag5 tag2 tag9 tag7
3567,0x59d,GBRJPY ,143.61,144.4,Buy,237000,0,2021-02-02 00:59:54.811, Cansel,Bercut Oil OreWheat , tag5 tag3 tag3 tag8
2303,0xf7c,GBRJPY ,143.61,144.4, Sell,652000,652000,2021-02-02 01:00:01.229,Fill,Bercut Oil OreWheat , tag6 tag6 tag2
2463,0x12c9,GBRJPY ,143.61,144.4, Sell,791000,626000,2021-02-02 01:00:01.409, PartialFill,Bercut Oil OreWheat , tag6 tag6 tag3
2879,0xd21,GBRJPY ,143.61,144.4,Buy,553000,0,2021-02-02 01:00:01.672, Cansel,Bercut Oil OreWheat , tag6 tag6 tag2
1712,0x3e7,GBRJPY ,143.61,144.4,Buy,165000,0,2021-02-02 01:00:01.944, Cansel,Bercut Oil OreWheat , tag6 tag6 tag3
4847,0x92b,GBRJPY ,143.61,144.4,Buy,386000,386000,2021-02-02 01:00:02.209,Fill,Bercut Oil OreWheat , tag6 tag6 tag1 tag6
5848,0x174,EURCHF ,1.08,1.137,Buy,62000,0,2021-02-02 01:00:03.056,Done, Soil  Oil diamond Ore, tag7 tag1 tag8 tag2
5156,0xb39,EURCHF ,1.08,1.137,Buy,473000,0,2021-02-02 01:00:03.492,Done, Soil  Oil diamond Ore, tag7 tag1 tag8 tag2
4372,0x1617,EURCHF ,1.08,1.137, Sell,930000,930000,2021-02-02 01:00:03.738,Done, Soil  Oil diamond Ore, tag7 tag1 tag8 tag2
206,0x11a1,GBRJPY ,143.61,144.4,Buy,743000,552000,2021-02-02 01:00:06.492, PartialFill,Bercut Oil OreWheat , tag7 tag8 tag5 tag4
242,0xc07,GBRJPY ,143.61,144.4, Sell,507000,507000,2021-02-02 01:00:08.076,Fill,Bercut Oil OreWheat , tag7 tag9 tag7 tag8
2123,0x8ce,GBRJPY ,143.61,144.4, Sell,371000,0,2021-02-02 01:00:09.729, Cansel,Bercut Oil OreWheat , tag7 tag9 tag8 tag1
4427,0x421,GBRJPY ,143.61,144.4, Sell,174000,174000,2021-02-02 01:00:16.018,Fill,Bercut Oil OreWheat , tag8 tag2 tag5 tag6
5991,0xb04,GBRJPY ,143.61,144.4,Buy,464000,0,2021-02-02 01:00:17.847, Cansel,Bercut Oil OreWheat , tag8 tag2 tag6
7113,0x7cf,GBRJPY ,143.61,144.4,Buy,329000,108000,2021-02-02 01:00:19.444, PartialFill,Bercut Oil OreWheat , tag8 tag3 tag8 tag5
2848,0x1515,EURCHF ,1.08,1.137,Buy,888000,888000,2021-02-02 01:00:23.145,Done, Soil  Oil diamond Ore, tag9 tag6 tag8 tag2
6867,0x1160,GBRJPY ,143.61,144.4, Sell,732000,536000,2021-02-02 01:00:23.600, PartialFill,Bercut Oil OreWheat , tag9 tag5 tag2 tag3
260,0x144d,GBRJPY ,143.61,144.4,Buy,855000,0,2021-02-02 01:00:23.791, Cansel,Bercut Oil OreWheat , tag9 tag5 tag2 tag2
4296,0x481,EURCHF ,1.08,1.137, Sell,190000,190000,2021-02-02 01:00:25.859,Done, Soil  Oil diamond Ore, tag9 tag6 tag9 tag4
6556,0x31e,EURCHF ,1.08,1.137, Sell,132000,0,2021-02-02 01:00:25.927,Done, Soil  Oil diamond Ore, tag9 tag6 tag9 tag4
2436,0x167e,EURCHF ,1.08,1.137,Buy,947000,897000,2021-02-02 01:00:36.268,Done, Soil  Oil diamond Ore, tag9 tag5 tag5
2788,0xbd3,EURCHF ,1.08,1.138,Buy,498000,0,2021-02-02 01:00:39.704,Done, Soil  Oil diamond Ore, tag9 tag6 tag8
779,0xac4,GBRJPY ,143.61,143.61, Sell,454000,206000,2021-02-02 01:00:42.639, PartialFill,Bercut Oil OreWheat , tag1 tag2 tag1 tag8
3967,0x6b0,GBRJPY ,143.61,143.61, Sell,282000,0,2021-02-02 01:00:42.807, Cansel,Bercut Oil OreWheat , tag1 tag2 tag1 tag7
5984,0x4a,EURCHF ,1.08,1.138,Buy,13000,1000,2021-02-02 01:00:49.517,Done, Soil  Oil diamond Ore, tag1 tag2 tag1 tag8
137,0x1161,GBRJPY ,143.61,143.61, Sell,732000,536000,2021-02-02 01:00:50.582, PartialFill,Bercut Oil OreWheat , tag2 tag5 tag9 tag7
1389,0x11ee,EURCHF ,1.08,1.138, Sell,755000,570000,2021-02-02 01:00:52.144,Done, Soil  Oil diamond Ore, tag1 tag2 tag2 tag1
5291,0x15f4,GBRJPY ,143.61,143.61,Buy,925000,0,2021-02-02 01:00:55.984, Cansel,Bercut Oil OreWheat , tag3 tag7 tag4 tag8
5608,0x69c,EURCHF ,1.08,1.138,Buy,279000,78000,2021-02-02 01:01:00.333,Done, Soil  Oil diamond Ore, tag2 tag4 tag6 tag9
4859,0xf6a,GBRJPY ,143.61,143.61,Buy,649000,649000,2021-02-02 01:01:05.051,Fill,Bercut Oil OreWheat , tag4 tag1 tag4 tag2
6060,0x1f0,EURCHF ,1.08,1.138, Sell,82000,82000,2021-02-02 01:01:07.543,Done, Soil  Oil diamond Ore, tag3 tag6 tag6
3956,0x47c,EURCHF ,1.08,1.138,Buy,189000,189000,2021-02-02 01:01:11.695,Done, Soil  Oil diamond Ore, tag3 tag7 tag2
5740,0x885,EURCHF ,1.08,1.138, Sell,359000,359000,2021-02-02 01:01:13.785,Done, Soil  Oil diamond Ore, tag3 tag7 tag3 tag2
2192,0xe6f,EURCHF ,1.08,1.138,Buy,608000,0,2021-02-02 01:01:14.898,Done, Soil  Oil diamond Ore, tag3 tag7 tag3 tag3
4512,0x1603,EURCHF ,1.08,1.138, Sell,927000,0,2021-02-02 01:01:21.725,Done, Soil  Oil diamond Ore, tag4 tag9 tag7
2939,0x14a1,GBRJPY ,143.61,143.61, Sell,869000,869000,2021-02-02 01:01:28.090,Fill,Bercut Oil OreBercut, tag7 tag7 tag5
2887,0x15fb,GBRJPY ,143.61,143.61,Buy,926000,926000,2021-02-02 01:01:35.199,Fill,Bercut Oil OreBercut, tag8 tag3 tag4
1331,0xf49,GBRJPY ,143.61,143.61,Buy,644000,415000,2021-02-02 01:01:35.377, PartialFill,Bercut Oil OreBercut, tag8 tag3 tag4 tag1
5560,0x144c,EURCHF ,1.08,1.138, Sell,855000,855000,2021-02-02 01:01:36.209,Done, Soil  Oil diamond Ore, tag5 tag2 tag4 tag5
5304,0x1558,EURCHF ,1.08,1.138, Sell,899000,0,2021-02-02 01:01:40.893,Done, Soil  Oil diamond Ore, tag5 tag3 tag6 tag9
1628,0x17a7,GBRJPY ,143.61,143.61,Buy,996000,0,2021-02-02 01:01:42.677, Cansel,Bercut Oil OreBercut, tag9 tag6 tag1 tag6
459,0x550,EURCHF ,1.08,1.138, Sell,224000,50000,2021-02-02 01:01:44.617,Done, Soil  Oil diamond Ore, tag6 tag4 tag8 tag3
2064,0x13c3,EURCHF ,1.08,1.138, Sell,832000,0,2021-02-02 01:01:44.826,Done, Soil  Oil diamond Ore, tag6 tag4 tag8 tag3
6308,0x110f,EURCHF ,1.08,1.138,Buy,719000,719000,2021-02-02 01:01:48.746,Done, Soil  Oil diamond Ore, tag6 tag5 tag7
3844,0x4f5,EURCHF ,1.08,1.138,Buy,209000,44000,2021-02-02 01:01:50.524,Done, Soil  Oil diamond Ore, tag6 tag5 tag1 tag9
980,0x5d4,GBRJPY ,143.61,144.42,Buy,246000,61000,2021-02-02 01:01:50.557, PartialFill, Butter Oil OreBercut, tag9 tag9 tag6
537,0x37d,EURCHF ,1.08,1.138,Buy,147000,0,2021-02-02 01:01:50.875,Done, Soil  Oil diamond Ore, tag6 tag5 tag1 tag9
1208,0x11d0,GBRJPY ,143.61,144.42, Sell,750000,750000,2021-02-02 01:01:51.170,Fill, Butter Oil OreBercut, tag9 tag8
800,0x174a,GBRJPY ,143.61,144.42,Buy,981000,962000,2021-02-02 01:01:58.403, PartialFill, Butter Oil OreBercut, tag1 tag2 tag7 tag3
4987,0xea8,GBRJPY ,143.61,144.42, Sell,617000,0,2021-02-02 01:01:58.835, Cansel, Butter Oil OreBercut, tag1 tag2 tag7 tag4
2508,0x958,EURCHF ,1.08,1.138, Sell,394000,394000,2021-02-02 01:01:58.956,Done, Soil  Oil diamond Ore, tag7 tag7 tag5 tag7
1482,0x56c,EURCHF ,1.08,1.138,Buy,229000,229000,2021-02-02 01:02:04.473,Done, Soil  Oil diamond Ore, tag7 tag8 tag8 tag3
2011,0xd07,GBRJPY ,143.61,144.42,Buy,549000,301000,2021-02-02 01:02:09.458, PartialFill, Butter Oil OreBercut, tag2 tag6 tag8
6272,0x41f,EURCHF ,1.08,1.138, Sell,174000,0,2021-02-02 01:02:10.067,Done, Soil  Oil diamond Ore, tag8 tag1 tag9
4348,0x20a,EURCHF ,1.08,1.138,Buy,86000,86000,2021-02-02 01:02:13.054,Done, Soil  Oil diamond Ore, tag8 tag2 tag2
1145,0x1425,GBRJPY ,143.61,144.42, Sell,849000,849000,2021-02-02 01:02:16.236,Fill, Butter Oil OreBercut, tag3 tag9 tag5 tag6
4271,0x532,GBRJPY ,143.61,144.42, Sell,219000,0,2021-02-02 01:02:16.725, Cansel, Butter Oil OreBercut, tag3 tag9 tag5 tag7
6063,0x148b,GBRJPY ,143.61,144.42, Sell,865000,0,2021-02-02 01:02:24.894, Cansel, Butter Oil OreBercut, tag4 tag2 tag3 tag5
215,0x787,GBRJPY ,143.61,144.42,Buy,317000,0,2021-02-02 01:02:25.837, Cansel, Butter Oil OreBercut, tag4 tag2 tag4 tag8
3508,0xc2d,EURCHF ,1.08,1.138,Buy,513000,513000,2021-02-02 01:02:27.347,Done, Soil  Oil diamond Ore, tag9 tag3 tag9 tag6
2332,0x1275,EURCHF ,1.08,1.138,Buy,778000,0,2021-02-02 01:02:27.955,Done, Soil  Oil diamond Ore, tag9 tag3 tag9 tag6
4291,0x479,GBRJPY ,143.61,144.42, Sell,189000,189000,2021-02-02 01:02:31.167,Fill, Butter Oil OreBercut, tag5 tag5 tag1
4664,0x159e,EURCHF ,1.08,1.138, Sell,911000,829000,2021-02-02 01:02:35.233,Done, Soil  Oil diamond Ore, tag5 tag3 tag4
2248,0x176d,EURCHF ,1.08,1.139,Buy,987000,974000,2021-02-02 01:02:35.868,Done, Soil  Oil diamond Ore, tag5 tag3 tag4
3103,0x96e,GBRJPY ,143.61,144.42, Sell,397000,158000,2021-02-02 01:02:39.448, PartialFill, Butter Oil OreBercut, tag6 tag8 tag8 tag1
338,0x13e2,GBRJPY ,143.61,144.42, Sell,838000,702000,2021-02-02 01:02:39.503, PartialFill, Butter Oil OreBercut, tag6 tag8 tag8 tag9
962,0x2d4,GBRJPY ,143.61,144.42,Buy,120000,15000,2021-02-02 01:02:40.512, PartialFill, Butter Oil OreBercut, tag6 tag8 tag9 tag3
549,0x1db,EURCHF ,1.08,1.139,Buy,79000,79000,2021-02-02 01:02:46.959,Done, Soil  Oil diamond Ore, tag1 tag8 tag9 tag5
2664,0x51d,EURCHF ,1.08,1.139, Sell,216000,0,2021-02-02 01:02:47.025,Done, Soil  Oil diamond Ore, tag1 tag8 tag9 tag6
1184,0xefc,GBRJPY ,143.61,144.42,Buy,631000,398000,2021-02-02 01:02:47.623, PartialFill, Butter Oil OreBercut, tag7 tag1 tag6 tag9
2171,0xe47,GBRJPY ,143.61,144.42, Sell,602000,0,2021-02-02 01:02:47.693, Cansel, Butter Oil OreBercut, tag7 tag1 tag6
3479,0x10f0,GBRJPY ,143.61,144.42,Buy,714000,714000,2021-02-02 01:02:52.176,Fill, Butter Oil OreBercut, tag8 tag3 tag1
1026,0x25,EURCHF ,1.08,1.139, Sell,7000,0,2021-02-02 01:03:02.144,Done, Soil  Oil diamond Ore, tag2 tag1 tag6 tag1
5936,0x13f4,EURCHF ,1.08,1.139, Sell,840000,840000,2021-02-02 01:03:02.967,Done, Soil  Oil diamond Ore, tag2 tag1 tag6 tag1
411,0xed5,EURCHF ,1.08,1.139, Sell,625000,391000,2021-02-02 01:03:04.516,Done, Soil  Oil diamond Ore, tag2 tag1 tag7 tag3
4739,0x6a,GBRJPY ,143.61,144.43,Buy,18000,1000,2021-02-02 01:03:10.443, PartialFill, Butter Oil OreBercut, tag9 tag3
3863,0x775,GBRJPY ,143.61,144.43, Sell,314000,99000,2021-02-02 01:03:10.602, PartialFill, Butter Oil OreBercut, tag9 tag3
920,0xac5,GBRJPY ,143.61,144.43, Sell,454000,206000,2021-02-02 01:03:11.462, PartialFill, Butter Oil OreBercut, tag6
488,0x13fb,GBRJPY ,143.61,144.43, Sell,842000,709000,2021-02-02 01:03:18.506, PartialFill, Butter Oil OreBercut, tag1 tag3 tag7 tag2
4208,0xb33,EURCHF ,1.08,1.139, Sell,472000,223000,2021-02-02 01:03:23.037,Done, Soil  Oil diamond Ore, tag4 tag6 tag7 tag2
321,0xde5,EURCHF ,1.08,1.139,Buy,585000,342000,2021-02-02 01:03:24.806,Done, Soil  Oil diamond Ore, tag4 tag6 tag7 tag3
881,0x391,GBRJPY ,143.61,144.43,Buy,151000,151000,2021-02-02 01:03:36.307,Fill, Butter Oil OreBercut, tag3 tag5 tag5
440,0x12a9,GBRJPY ,143.61,144.43, Sell,786000,786000,2021-02-02 01:03:40.173,Fill, Butter Oil OreBercut, tag4 tag2 tag9 tag3
2915,0x1336,GBRJPY ,143.61,144.43, Sell,809000,809000,2021-02-02 01:03:40.222,Fill, Butter Oil OreBercut, tag4 tag2 tag9 tag3
665,0x109c,GBRJPY ,143.61,144.43, Sell,700000,490000,2021-02-02 01:03:44.457, PartialFill, Butter Oil OreBercut, tag4 tag3 tag3 tag4
1074,0x15ae,EURCHF ,1.08,1.139,Buy,913000,834000,2021-02-02 01:03:46.290,Done, Soil  Oil diamond Ore, tag6 tag1 tag8 tag5
491,0xaee,GBRJPY ,143.61,144.43,Buy,461000,212000,2021-02-02 01:03:56.336, PartialFill, Butter Oil OreBercut, tag6 tag8 tag5 tag1
3232,0xef1,EURCHF ,1.08,1.139, Sell,630000,630000,2021-02-02 01:04:00.237,Done, Soil  Oil diamond Ore, tag7 tag4 tag5 tag9
4784,0x176,EURCHF ,1.08,1.139, Sell,62000,62000,2021-02-02 01:04:05.222,Done, Soil  Oil diamond Ore, tag7 tag5 tag7 tag4
5648,0x1673,EURCHF ,1.08,1.139,Buy,946000,946000,2021-02-02 01:04:09.963,Done, Soil  Oil diamond Ore, tag8 tag6 tag9 tag8
1431,0x142f,EURCHF ,1.08,1.139,Buy,850000,850000,2021-02-02 01:04:11.277,Done, Soil  Oil diamond Ore, tag8 tag6
1661,0x9ef,GBRJPY ,143.61,144.43, Sell,419000,0,2021-02-02 01:04:14.936, Cansel, Butter Oil OreBercut, tag8 tag5 tag3 tag2
1710,0xd6c,EURCHF ,1.08,1.139,Buy,566000,566000,2021-02-02 01:04:15.961,Done, Soil  Oil diamond Ore, tag8 tag7 tag2 tag4
5163,0x83d,AUDUSD ,0.76,0.843,Buy,347000,0,2021-02-02 01:04:30.721, Cansel, Butter Oil OreBercut, tag1 tag9
4120,0x1398,EURCHF ,1.08,1.139, Sell,825000,0,2021-02-02 01:04:35.550,Done, Soil  Oil diamond Ore, tag2 tag2 tag4
5659,0xbff,AUDUSD ,0.76,0.843, Sell,506000,506000,2021-02-02 01:04:38.021,Fill, Butter Oil OreBercut, tag1 tag4 tag7
278,0x1423,AUDUSD ,0.76,0.843,Buy,848000,719000,2021-02-02 01:04:41.647, PartialFill, Butter Oil OreBercut, tag1 tag5 tag8
3339,0xc9f,AUDUSD ,0.76,0.843,Buy,532000,0,2021-02-02 01:04:48.747, Cansel, Butter Oil OreBercut, tag2 tag8 tag7 tag3
4300,0x7d1,EURCHF ,1.08,1.08,Buy,330000,109000,2021-02-02 01:05:00.943,Done, Soil  Oil diamond Ore, tag2 tag7 tag4 tag9
1746,0x1696,EURCHF ,1.08,1.08, Sell,951000,951000,2021-02-02 01:05:06.919,Done, Soil  Oil diamond Ore, tag2 tag8 tag7 tag5
44,0x4de,AUDUSD ,0.76,0.843, Sell,205000,205000,2021-02-02 01:05:11.109,Fill, Butter Oil OreBercut, tag5 tag7 tag8
1223,0x39d,AUDUSD ,0.76,0.843, Sell,153000,0,2021-02-02 01:05:12.805, Cansel, Butter Oil OreBercut, tag5 tag7 tag1 tag1
4115,0x5bc,AUDUSD ,0.76,0.843,Buy,242000,59000,2021-02-02 01:05:19.418, PartialFill, Butter Oil OreBercut, tag6 tag8 tag7
5068,0x1236,EURCHF ,1.08,1.08,Buy,767000,767000,2021-02-02 01:05:19.925,Done, Soil  Oil diamond Ore, tag3 tag1 tag3 tag8
86,0x6b6,AUDUSD ,0.76,0.843,Buy,283000,0,2021-02-02 01:05:19.961, Cansel, Butter Oil OreBercut, tag6 tag8 tag7
4856,0xb84,EURCHF ,1.08,1.08, Sell,485000,0,2021-02-02 01:05:26.675,Done, Soil  Oil diamond Ore, tag4 tag3 tag7 tag5
1427,0x347,AUDUSD ,0.76,0.843,Buy,138000,19000,2021-02-02 01:05:27.433, PartialFill, Butter Oil OreBercut, tag7 tag3 tag6 tag5
4472,0x15b3,EURCHF ,1.08,1.08,Buy,914000,0,2021-02-02 01:05:29.711,Done, Soil  Oil diamond Ore, tag4 tag3 tag8 tag8
6415,0xd28,AUDUSD ,0.76,0.843,Buy,554000,307000,2021-02-02 01:05:34.433, PartialFill, Butter Oil OreBercut, tag8 tag6 tag3 tag2
7032,0x88c,AUDUSD ,0.76,0.843, Sell,360000,0,2021-02-02 01:05:34.729, Cansel, Butter Oil OreBercut, tag8 tag6 tag3 tag2
4880,0xdd0,EURCHF ,1.08,1.08, Sell,582000,339000,2021-02-02 01:05:37.851,Done, Soil  Oil diamond Ore, tag5 tag5 tag2 tag6
4343,0x18a,AUDUSD ,0.76,0.843,Buy,65000,5000,2021-02-02 01:05:38.612, PartialFill, Butter Oil OreBercut, tag8 tag7 tag7 tag3
6056,0x26f,EURCHF ,1.08,1.08,Buy,103000,0,2021-02-02 01:05:41.247,Done, Soil  Oil diamond Ore, tag5 tag6 tag4
6945,0x687,AUDUSD ,0.76,0.843,Buy,275000,76000,2021-02-02 01:05:44.382, PartialFill, Butter Oil OreBercut, tag9 tag3 tag5
557,0x685,AUDUSD ,0.76,0.843, Sell,275000,76000,2021-02-02 01:05:46.478, PartialFill, Butter Oil OreBercut, tag9 tag5 tag1
1385,0x223,AUDUSD ,0.76,0.844,Buy,90000,90000,2021-02-02 01:05:52.084,Fill, Butter Oil OreBercut, tag3 tag1 tag4
2068,0xb79,EURCHF ,1.08,1.08, Sell,483000,234000,2021-02-02 01:05:52.156,Done, Soil  Oil diamond Ore, tag6 tag8 tag9 tag1
1550,0x88b,AUDUSD ,0.76,0.844, Sell,360000,360000,2021-02-02 01:05:53.285,Fill, Butter Oil OreBercut, tag3 tag2 tag7
452,0xafe,AUDUSD ,0.76,0.844, Sell,463000,0,2021-02-02 01:05:53.869, Cansel, Butter Oil OreBercut, tag3 tag2 tag8
1799,0x1483,AUDUSD ,0.76,0.844, Sell,864000,0,2021-02-02 01:05:53.993, Cansel, Butter Oil OreBercut, tag3 tag2 tag8
4103,0xb17,AUDUSD ,0.76,0.844,Buy,467000,467000,2021-02-02 01:05:56.229,Fill, Butter Oil OreBercut, tag4 tag5 tag5
5631,0xad7,AUDUSD ,0.76,0.844, Sell,457000,457000,2021-02-02 01:06:00.325,Fill, Butter Oil OreBercut, tag1 tag6 tag9 tag2
3791,0x334,AUDUSD ,0.76,0.844,Buy,135000,0,2021-02-02 01:06:01.858, Cansel, Butter Oil OreBercut, tag1 tag6 tag6
2015,0x98b,AUDUSD ,0.76,0.844, Sell,402000,402000,2021-02-02 01:06:09.178,Fill, Butter Oil OreBercut, tag2 tag9 tag8 tag6
2259,0xc18,AUDUSD ,0.76,0.844,Buy,510000,0,2021-02-02 01:06:09.797, Cansel, Butter Oil OreBercut, tag2 tag9 tag8 tag5
6879,0xa78,AUDUSD ,0.76,0.844, Sell,441000,0,2021-02-02 01:06:15.933, Cansel, Butter Oil OreBercut, tag3 tag2 tag4 tag9
4128,0x1600,EURCHF ,1.08,1.08, Sell,927000,927000,2021-02-02 01:06:18.215,Done, Soil  Oil diamond Ore, tag8 tag4 tag2 tag7
2227,0x1376,AUDUSD ,0.76,0.844, Sell,820000,0,2021-02-02 01:06:24.917, Cansel, Butter Oil OreBercut, tag4 tag5 tag3
5087,0x1213,AUDUSD ,0.76,0.844,Buy,761000,579000,2021-02-02 01:06:27.533, PartialFill, Butter Oil OreBercut, tag4 tag6 tag6 tag9
2403,0x1413,AUDUSD ,0.76,0.844,Buy,846000,846000,2021-02-02 01:06:28.168,Fill, Butter Oil OreBercut, tag4 tag6 tag7 tag1
644,0x1145,AUDUSD ,0.76,0.844,Buy,728000,728000,2021-02-02 01:06:50.015,Fill, Butter Oil silverBercut, tag7 tag5 tag9 tag2
104,0x138e,AUDUSD ,0.76,0.844,Buy,824000,824000,2021-02-02 01:06:50.140,Fill, Butter Oil silverBercut, tag7 tag5 tag9 tag2
3867,0xc5a,AUDUSD ,0.76,0.844,Buy,520000,271000,2021-02-02 01:06:50.576, PartialFill, Butter Oil silverBercut, tag7 tag5 tag9 tag3
378,0xacc,EURCHF ,1.08,1.141, Sell,455000,455000,2021-02-02 01:06:51.059,Done,Wheat  Oil diamond silver, tag1 tag1 tag8
3263,0x8ec,AUDUSD ,0.76,0.844,Buy,376000,376000,2021-02-02 01:06:53.094,Fill, Butter Oil silverBercut, tag7 tag6 tag2
4703,0x6fd,AUDUSD ,0.76,0.844,Buy,295000,87000,2021-02-02 01:06:58.486, PartialFill, Butter Oil silverBercut, tag8 tag8 tag7 tag1
2423,0x114d,AUDUSD ,0.76,0.844,Buy,729000,729000,2021-02-02 01:07:01.042,Fill, Butter Oil silverBercut, tag8 tag9 tag9
4056,0xb6b,EURCHF ,1.08,1.141, Sell,481000,481000,2021-02-02 01:07:03.762,Done,Wheat  Oil diamond silver, tag2 tag4 tag4 tag2
527,0xc5c,AUDUSD ,0.76,0.844,Buy,521000,271000,2021-02-02 01:07:05.656, PartialFill, Butter Oil silverBercut, tag9 tag1 tag4 tag8
4147,0x2f,AUDUSD ,0.76,0.844,Buy,8000,8000,2021-02-02 01:07:06.019,Fill, Butter Oil silverBercut, tag9 tag1 tag5 tag1
3451,0x8c,AUDUSD ,0.76,0.844,Buy,24000,24000,2021-02-02 01:07:08.038,Fill, Butter Oil silverBercut, tag9 tag2 tag7 tag6
591,0xe3,EURCHF ,1.08,1.141, Sell,38000,2000,2021-02-02 01:07:09.337,Done,Wheat  Oil diamond silver, tag2 tag5 tag7 tag8
3703,0x10c1,AUDUSD ,0.76,0.844, Sell,706000,498000,2021-02-02 01:07:09.581, PartialFill, Butter Oil silverBercut, tag9 tag2 tag8 tag9
4387,0xc9b,AUDUSD ,0.76,0.845,Buy,531000,0,2021-02-02 01:07:16.987, Cansel, Butter Oil silverBercut, tag5 tag5 tag4
4439,0xd03,AUDUSD ,0.76,0.845, Sell,548000,300000,2021-02-02 01:07:17.571, PartialFill, Butter Oil silverBercut, tag5 tag6 tag8
6100,0x8b2,EURCHF ,1.08,1.141, Sell,367000,367000,2021-02-02 01:07:17.799,Done,Wheat  Oil diamond silver, tag3 tag7 tag1 tag6
2716,0xbca,EURCHF ,1.08,1.141,Buy,497000,497000,2021-02-02 01:07:18.001,Done,Wheat  Oil diamond silver, tag3 tag7 tag1 tag7
2388,0xccd,EURCHF ,1.08,1.141, Sell,539000,291000,2021-02-02 01:07:18.982,Done,Wheat  Oil diamond silver, tag3 tag7 tag1 tag7
932,0x1094,AUDUSD ,0.76,0.845, Sell,698000,698000,2021-02-02 01:07:21.280,Fill, Butter Oil silverBercut, tag1 tag7 tag6
5663,0x12e2,AUDUSD ,0.76,0.845,Buy,795000,0,2021-02-02 01:07:21.772, Cansel, Butter Oil silverBercut, tag1 tag7 tag6
875,0xc0f,AUDUSD ,0.76,0.845, Sell,508000,508000,2021-02-02 01:07:23.052,Fill, Butter Oil silverBercut, tag1 tag8 tag2 tag1
5115,0xa53,AUDUSD ,0.76,0.845, Sell,435000,0,2021-02-02 01:07:29.778, Cansel, Butter Oil silverBercut, tag2 tag8 tag5
1963,0x86,AUDUSD ,0.76,0.845,Buy,23000,1000,2021-02-02 01:07:32.376, PartialFill, Butter Oil silverBercut, tag2 tag1 tag1 tag2
6451,0x1559,AUDUSD ,0.76,0.845,Buy,899000,808000,2021-02-02 01:07:32.433, PartialFill, Butter Oil silverBercut, tag2 tag1 tag1 tag4
848,0x1c2,AUDUSD ,0.76,0.845,Buy,74000,0,2021-02-02 01:07:32.710, Cansel, Butter Oil silverBercut, tag2 tag1 tag1 tag2
7026,0x1731,AUDUSD ,0.76,0.845, Sell,977000,0,2021-02-02 01:07:32.940, Cansel, Butter Oil silverBercut, tag2 tag1 tag1 tag3
1449,0x1162,EURCHF ,1.08,1.141,Buy,732000,0,2021-02-02 01:07:33.995,Done,Wheat  Oil diamond silver, tag4 tag8 tag2
1679,0xc3b,AUDUSD ,0.76,0.845,Buy,515000,265000,2021-02-02 01:07:35.342, PartialFill, Butter Oil silverBercut, tag2 tag2 tag4
3147,0xc00,AUDUSD ,0.76,0.845,Buy,506000,256000,2021-02-02 01:07:40.466, PartialFill, Butter Oil silverBercut, tag3 tag4 tag9 tag3
3084,0x1210,EURCHF ,1.08,1.141,Buy,761000,0,2021-02-02 01:07:43.849,Done,Wheat  Oil diamond silver, tag5 tag2 tag3 tag2
4047,0x93,AUDUSD ,0.76,0.845, Sell,25000,1000,2021-02-02 01:07:58.608, PartialFill, Butter Oil silverBercut, tag5 tag1 tag7 tag4
4204,0xd0b,EURCHF ,1.08,1.141,Buy,550000,0,2021-02-02 01:08:05.033,Done,Wheat  Oil diamond silver, tag7 tag7 tag4 tag4
4383,0x1116,AUDUSD ,0.76,0.845,Buy,720000,0,2021-02-02 01:08:06.810, Cansel, Butter Oil silverBercut, tag6 tag4 tag5 tag3
5511,0x100e,AUDUSD ,0.76,0.845,Buy,676000,0,2021-02-02 01:08:07.799, Cansel, Butter Oil silverBercut, tag6 tag4 tag6 tag8
1043,0x1513,AUDUSD ,0.76,0.845,Buy,888000,888000,2021-02-02 01:08:14.254,Fill, Butter Oil silverBercut, tag7 tag7 tag3 tag4
3260,0x128,EURCHF ,1.08,1.141, Sell,49000,3000,2021-02-02 01:08:24.186,Done,Wheat  Oil diamond silver, tag8 tag1 tag3 tag3
4952,0x118a,EURCHF ,1.08,1.141,Buy,739000,546000,2021-02-02 01:08:24.191,Done,Wheat  Oil diamond silver, tag8 tag1 tag3 tag3
7107,0xb61,AUDUSD ,0.76,0.845, Sell,480000,0,2021-02-02 01:08:25.844, Cansel, Butter Oil silver Butter, tag8 tag1 tag4 tag1
1508,0xd9d,AUDUSD ,0.76,0.845,Buy,574000,329000,2021-02-02 01:08:29.445, PartialFill, Butter Oil silver Butter, tag9 tag3 tag8 tag9
3788,0xd31,EURCHF ,1.08,1.141,Buy,556000,556000,2021-02-02 01:08:32.129,Done,Wheat  Oil diamond silver, tag9 tag3 tag7 tag1
3640,0x8d0,EURCHF ,1.08,1.141, Sell,371000,0,2021-02-02 01:08:32.141,Done,Wheat  Oil diamond silver, tag9 tag3 tag7 tag1
503,0x1216,AUDUSD ,0.76,0.845, Sell,762000,0,2021-02-02 01:08:32.849, Cansel, Butter Oil silver Butter, tag9 tag4 tag1 tag6
